Country,ST,CD,NAICS4,Description,Direct Jobs 2018,Indirect Jobs 2018,Total Jobs 2018
Mexico,AL,3,3372,Office Furniture & Fixtures ,0.630770885,0.640335388,1.271106274
Mexico,AL,3,3391,Medical Equipment & Supplies ,1.392568472,0.797904098,2.19047257
Mexico,AL,3,3399,Misc. Manufactured Commodities ,0.54394691,0.568755925,1.112702835
Mexico,AL,3,9100,Scrap Products ,0,0,0
Mexico,AL,4,1111,Oilseeds & Grains ,13.4843985,11.09797304,24.58237154
Mexico,AL,4,1112,Vegetables & Melons ,0.03691335,0.030380544,0.067293894
Mexico,AL,4,1119,Misc. Crops ,8.979661748,7.390470109,16.37013186
Mexico,AL,4,1123,Poultry & Eggs,51.72273453,48.90454019,100.6272747
Mexico,AL,4,1129,Misc. Animal Products ,0.009917718,0.009377336,0.019295054
Mexico,AL,4,1132,Forestry Products ,0.004146188,0.010472044,0.014618232
Mexico,AL,4,1141,Marine Products ,0.198394288,0.10517868,0.303572968
Mexico,AL,4,2111,Oil & Gas ,0.227923865,0.138469875,0.366393739
Mexico,AL,4,2123,Nonmetallic Minerals ,0.113108714,0.10576657,0.218875284
Mexico,AL,4,3111,Animal Foods ,0.289535217,0.449953378,0.739488596
Mexico,AL,4,3112,Grain & Oilseed Milling Products ,3.076255688,3.381067608,6.457323297
Mexico,AL,4,3114,Preserves & Specialty Foods ,0.043625013,0.066958896,0.110583908
Mexico,AL,4,3115,Dairy Products ,0.005610066,0.007323837,0.012933903
Mexico,AL,4,3116,Meat Products ,3.232090345,4.675188362,7.907278707
Mexico,AL,4,3117,Prepared Seafood Products ,0.033644782,0.028854266,0.062499048
Mexico,AL,4,3119,Misc. Foods ,0.063722197,0.095057433,0.15877963
Mexico,AL,4,3121,Beverages ,0.016561521,0.017434031,0.033995552
Mexico,AL,4,3131,"Fibers, Yarns & Threads ",0.12029023,0.110681831,0.230972061
Mexico,AL,4,3132,Fabrics ,14.74181921,13.56428991,28.30610912
Mexico,AL,4,3133,Finished & Coated Textile Fabrics ,4.982398773,4.584420719,9.566819492
Mexico,AL,4,3141,Textile Furnishings ,3.922384844,3.609077307,7.53146215
Mexico,AL,4,3149,Misc. Textile Products ,2.270722246,2.089344227,4.360066473
Mexico,AL,4,3151,Knit Apparel ,0.054871433,0.049754972,0.104626405
Mexico,AL,4,3152,Apparel ,0.299486475,0.271561,0.571047475
Mexico,AL,4,3159,Apparel Accessories ,0.041421479,0.037559152,0.078980631
Mexico,AL,4,3161,Leather & Hide Tanning ,0.015172413,0.013757668,0.028930081
Mexico,AL,4,3162,Footwear ,0.116258692,0.105418205,0.221676897
Mexico,AL,4,3169,Misc. Leather Products ,5.102118489,4.626373853,9.728492342
Mexico,AL,4,3211,Sawmill & Wood Products ,6.721602022,7.377481528,14.09908355
Mexico,AL,4,3212,"Veneer, Plywood & Engineered Wood ",1.022763295,0.964053009,1.986816304
Mexico,AL,4,3219,Misc. Wood Products ,6.000471148,5.997608328,11.99807948
Mexico,AL,4,3221,Pulp & Paperboard Mill Products ,28.19167675,30.31500631,58.50668306
Mexico,AL,4,3222,Converted Paper Products ,5.857162477,7.182301821,13.0394643
Mexico,AL,4,3231,Printed Matter & Related Products ,0.815229627,0.839212008,1.654441635
Mexico,AL,4,3241,Petroleum & Coal Products ,0.57511131,0.499525252,1.074636562
Mexico,AL,4,3251,Basic Chemicals ,1.433552017,1.122544122,2.55609614
Mexico,AL,4,3252,Resins & Synthetic Fibers ,1.213357136,1.709804739,2.923161875
Mexico,AL,4,3253,Pesticides & Fertilizers ,0.131951611,0.114252712,0.246204324
Mexico,AL,4,3254,Pharmaceuticals & Medicines ,0.118694197,0.06429269,0.182986887
Mexico,AL,4,3255,"Paints, Coatings & Adhesives ",1.167592718,1.312785595,2.480378313
Mexico,AL,4,3256,"Soaps, Cleaning Agents & Toiletries ",0.389893888,0.329310376,0.719204263
Mexico,AL,4,3259,Misc. Chemical Preparations ,0.363381899,0.421739948,0.785121847
Mexico,AL,4,3261,Plastics Products ,63.08748544,67.16878076,130.2562662
Mexico,AL,4,3262,Rubber Products ,19.51335959,18.72563899,38.23899858
Mexico,AL,4,3271,Clay & Refractory Products ,0.669122218,0.532178323,1.201300541
Mexico,AL,4,3272,Glass & Glass Products ,0.818287795,0.563304202,1.381591998
Mexico,AL,4,3273,Cement & Concrete Products ,0.034496712,0.027291157,0.061787869
Mexico,AL,4,3279,Misc. Nonmetallic Minerals ,0.578991267,0.401701605,0.980692872
Mexico,AL,4,3311,"Iron, Steel & Ferroalloys",44.21858393,42.43077057,86.6493545
Mexico,AL,4,3312,Products from Purchased Steel ,0.343850995,0.958014259,1.301865254
Mexico,AL,4,3313,Aluminum,57.0840273,35.49196024,92.57598754
Mexico,AL,4,3314,Nonferrous Metal Products,7.31762802,3.72955674,11.04718476
Mexico,AL,4,3315,Foundry Products,0.755608428,0.496684947,1.252293374
Mexico,AL,4,3321,"Crowns, Closures & Seals ",0.171921758,0.177242989,0.349164747
Mexico,AL,4,3322,Cutlery & Handtools ,1.297322407,1.05343457,2.350756977
Mexico,AL,4,3323,Architectural & Structural Metals ,25.07271426,23.87517678,48.94789104
Mexico,AL,4,3324,"Boilers, Tanks & Containers ",3.330508163,3.15163518,6.482143343
Mexico,AL,4,3325,Hardware ,0.700849845,0.815212347,1.516062192
Mexico,AL,4,3326,Springs & Wire Products ,11.46976964,10.84452321,22.31429284
Mexico,AL,4,3327,"Bolts, Nuts & Misc. Turned Prods ",9.463132829,7.769430977,17.23256381
Mexico,AL,4,3329,Misc. Fabricated Metal Products ,29.82521258,23.78499514,53.61020772
Mexico,AL,4,3331,Ag. & Construction Machinery ,3.859665393,3.48535762,7.345023013
Mexico,AL,4,3332,Industrial Machinery ,2.135698622,1.842062859,3.977761481
Mexico,AL,4,3333,Comm. & Serv. Industry Machinery ,0.966121379,0.894273745,1.860395124
Mexico,AL,4,3334,HVAC & Refrigeration Equipment ,6.08279172,4.269262095,10.35205381
Mexico,AL,4,3335,Metalworking Machinery ,37.65199896,33.50835025,71.1603492
Mexico,AL,4,3336,Engines & Turbines ,75.2471889,66.01566354,141.2628524
Mexico,AL,4,3339,Misc. General Purpose Machinery ,110.8157622,95.48883795,206.3046002
Mexico,AL,4,3341,Computer Equipment ,0.202313368,0.090068042,0.29238141
Mexico,AL,4,3342,Communications Equipment ,0.07610936,0.023995069,0.100104429
Mexico,AL,4,3343,Audio & Video Equipment ,7.889551285,28.37108253,36.26063381
Mexico,AL,4,3344,Semiconductors & Components ,2.78138134,0.920334973,3.701716313
Mexico,AL,4,3345,Navigational & Meas. Instruments ,3.137884884,0.820370222,3.958255106
Mexico,AL,4,3346,Magnetic & Optical Media ,0.007473192,0.005615978,0.01308917
Mexico,AL,4,3351,Electric Lighting Equipment ,3.863717049,3.056292308,6.920009357
Mexico,AL,4,3352,Household Appliances ,1.070942268,0.777834808,1.848777076
Mexico,AL,4,3353,Electrical Equipment ,6.071101101,4.320348005,10.39144911
Mexico,AL,4,3359,Electrical Equipment & Components ,10.01422047,7.428745351,17.44296582
Mexico,AL,4,3361,Motor Vehicles ,28.31693024,38.08308122,66.40001146
Mexico,AL,4,3362,Motor Vehicle Bodies & Trailers ,5.162638954,5.939358959,11.10199791
Mexico,AL,4,3363,Motor Vehicle Parts ,89.6321021,90.29637163,179.9284737
Mexico,AL,4,3364,Aerospace Products & Parts ,0.003415699,0.00137625,0.00479195
Mexico,AL,4,3365,Railroad Rolling Stock ,0.000806269,0.000543727,0.001349996
Mexico,AL,4,3369,Misc. Transportation Equipment ,0.01555591,0.011918809,0.027474719
Mexico,AL,4,3371,Household & Institutional Furniture ,1.308517081,1.344219615,2.652736696
Mexico,AL,4,3372,Office Furniture & Fixtures ,0.292421251,0.296855292,0.589276544
Mexico,AL,4,3391,Medical Equipment & Supplies ,1.194080925,0.684176098,1.878257023
Mexico,AL,4,3399,Misc. Manufactured Commodities ,3.231149021,3.37851933,6.60966835
Mexico,AL,4,9100,Scrap Products ,0,0,0
Mexico,AL,5,1111,Oilseeds & Grains ,11.10450141,9.139262489,20.2437639
Mexico,AL,5,1112,Vegetables & Melons ,0.008870487,0.007300617,0.016171104
Mexico,AL,5,1119,Misc. Crops ,3.354882005,2.761145784,6.11602779
Mexico,AL,5,1123,Poultry & Eggs,8.863656797,8.38070655,17.24436335
Mexico,AL,5,1129,Misc. Animal Products ,0.005829282,0.005511664,0.011340946
Mexico,AL,5,1132,Forestry Products ,0.001190858,0.003007754,0.004198612
Mexico,AL,5,1141,Marine Products ,0.057621172,0.030547849,0.088169021
Mexico,AL,5,2111,Oil & Gas ,0.041982441,0.025505461,0.067487903
Mexico,AL,5,2123,Nonmetallic Minerals ,0.007382146,0.006902954,0.0142851
Mexico,AL,5,3111,Animal Foods ,0.153655594,0.238789098,0.392444692
Mexico,AL,5,3112,Grain & Oilseed Milling Products ,9.864781209,10.84223666,20.70701787
Mexico,AL,5,3114,Preserves & Specialty Foods ,0.02085714,0.03201308,0.05287022
Mexico,AL,5,3115,Dairy Products ,0.003168564,0.004136501,0.007305066
Mexico,AL,5,3116,Meat Products ,0.531938031,0.769443372,1.301381403
Mexico,AL,5,3117,Prepared Seafood Products ,0.010308825,0.008841002,0.019149827
Mexico,AL,5,3119,Misc. Foods ,0.006179446,0.009218173,0.015397619
Mexico,AL,5,3121,Beverages ,0.010202305,0.010739792,0.020942097
Mexico,AL,5,3131,"Fibers, Yarns & Threads ",0.343380895,0.315952729,0.659333624
Mexico,AL,5,3132,Fabrics ,15.67280134,14.42090817,30.09370951
Mexico,AL,5,3133,Finished & Coated Textile Fabrics ,6.984307703,6.426423577,13.41073128
Mexico,AL,5,3141,Textile Furnishings ,14.39989351,13.24967614,27.64956965
Mexico,AL,5,3149,Misc. Textile Products ,5.094709107,4.687760064,9.782469171
Mexico,AL,5,3152,Apparel ,0.222537783,0.201787352,0.424325135
Mexico,AL,5,3159,Apparel Accessories ,0.082583775,0.07488329,0.157467066
Mexico,AL,5,3161,Leather & Hide Tanning ,0.005927463,0.00537476,0.011302223
Mexico,AL,5,3162,Footwear ,0.102696526,0.093120636,0.195817162
Mexico,AL,5,3169,Misc. Leather Products ,2.118995573,1.921410829,4.040406402
Mexico,AL,5,3211,Sawmill & Wood Products ,0.890267502,0.977137895,1.867405397
Mexico,AL,5,3212,"Veneer, Plywood & Engineered Wood ",0.379613787,0.357822593,0.73743638
Mexico,AL,5,3219,Misc. Wood Products ,0.948935039,0.948482303,1.897417342
Mexico,AL,5,3221,Pulp & Paperboard Mill Products ,8.934202449,9.607105174,18.54130762
Mexico,AL,5,3222,Converted Paper Products ,1.96881238,2.414241503,4.383053884
Mexico,AL,5,3231,Printed Matter & Related Products ,0.542469627,0.558427968,1.100897595
Mexico,AL,5,3241,Petroleum & Coal Products ,0.019627753,0.017048105,0.036675858
Mexico,AL,5,3251,Basic Chemicals ,10.15337561,7.950609374,18.10398498
Mexico,AL,5,3252,Resins & Synthetic Fibers ,26.85008799,37.8358575,64.6859455
Mexico,AL,5,3253,Pesticides & Fertilizers ,0.107643727,0.093205287,0.200849014
Mexico,AL,5,3254,Pharmaceuticals & Medicines ,4.156152269,2.251249145,6.407401414
Mexico,AL,5,3255,"Paints, Coatings & Adhesives ",0.60112606,0.675877487,1.277003547
Mexico,AL,5,3256,"Soaps, Cleaning Agents & Toiletries ",1.109006207,0.936683704,2.045689912
Mexico,AL,5,3261,Plastics Products ,33.60575558,35.77980028,69.38555586
Mexico,AL,5,3262,Rubber Products ,1.606133968,1.541297115,3.147431082
Mexico,AL,5,3271,Clay & Refractory Products ,0.814382538,0.647709375,1.462091913
Mexico,AL,5,3272,Glass & Glass Products ,11.57417577,7.96759024,19.54176601
Mexico,AL,5,3273,Cement & Concrete Products ,0.038849488,0.03073474,0.069584228
Mexico,AL,5,3274,Lime & Gypsum Products ,0.001542176,0.001069955,0.002612131
Mexico,AL,5,3279,Misc. Nonmetallic Minerals ,1.527650444,1.059877187,2.587527631
Mexico,AL,5,3311,"Iron, Steel & Ferroalloys",18.19467764,17.45904377,35.65372141
Mexico,AL,5,3312,Products from Purchased Steel ,0.307357851,0.856339544,1.163697395
Mexico,AL,5,3313,Aluminum,27.1490445,16.87990237,44.02894687
Mexico,AL,5,3314,Nonferrous Metal Products,5.401645731,2.753042952,8.154688682
Mexico,AL,5,3315,Foundry Products,0.497201393,0.326825957,0.82402735
Mexico,AL,5,3321,"Crowns, Closures & Seals ",0.021364333,0.022025591,0.043389924
Mexico,AL,5,3322,Cutlery & Handtools ,1.254608249,1.018750385,2.273358635
Mexico,AL,5,3323,Architectural & Structural Metals ,6.499654392,6.189214141,12.68886853
Mexico,AL,5,3324,"Boilers, Tanks & Containers ",4.38506265,4.149552271,8.534614921
Mexico,AL,5,3325,Hardware ,0.538817757,0.626740366,1.165558123
Mexico,AL,5,3326,Springs & Wire Products ,13.32622826,12.59978153,25.92600979
Mexico,AL,5,3327,"Bolts, Nuts & Misc. Turned Prods ",17.1108634,14.04837854,31.15924195
Mexico,AL,5,3329,Misc. Fabricated Metal Products ,16.02330544,12.77825735,28.80156279
Mexico,AL,5,3331,Ag. & Construction Machinery ,0.81862619,0.739236369,1.557862558
Mexico,AL,5,3332,Industrial Machinery ,0.699980492,0.603740647,1.303721139
Mexico,AL,5,3333,Comm. & Serv. Industry Machinery ,0.862908245,0.798736271,1.661644517
Mexico,AL,5,3334,HVAC & Refrigeration Equipment ,3.495966035,2.453675214,5.949641249
Mexico,AL,5,3335,Metalworking Machinery ,28.11468855,25.02063256,53.13532111
Mexico,AL,5,3336,Engines & Turbines ,90.78983347,79.65149512,170.4413286
Mexico,AL,5,3339,Misc. General Purpose Machinery ,20.58565214,17.73845129,38.32410343
Mexico,AL,5,3341,Computer Equipment ,9.090978206,4.047219475,13.13819768
Mexico,AL,5,3342,Communications Equipment ,4.087478409,1.288663144,5.376141552
Mexico,AL,5,3343,Audio & Video Equipment ,19.6015669,70.48787089,90.08943779
Mexico,AL,5,3344,Semiconductors & Components ,11.06097896,3.659982049,14.72096101
Mexico,AL,5,3345,Navigational & Meas. Instruments ,2.790341185,0.729508221,3.519849405
Mexico,AL,5,3346,Magnetic & Optical Media ,0.406103389,0.30517987,0.711283259
Mexico,AL,5,3351,Electric Lighting Equipment ,0.891640755,0.705309096,1.596949851
Mexico,AL,5,3352,Household Appliances ,3.524874803,2.560147637,6.08502244
Mexico,AL,5,3353,Electrical Equipment ,8.148102613,5.79839444,13.94649705
Mexico,AL,5,3359,Electrical Equipment & Components ,14.44554972,10.71599239,25.1615421
Mexico,AL,5,3361,Motor Vehicles ,5.71659887,7.688181496,13.40478037
Mexico,AL,5,3363,Motor Vehicle Parts ,22.20068131,22.36521205,44.56589335
Mexico,AL,5,3364,Aerospace Products & Parts ,48.57136365,19.5703283,68.14169196
Mexico,AL,5,3365,Railroad Rolling Stock ,0.000855674,0.000577044,0.001432718
Mexico,AL,5,3369,Misc. Transportation Equipment ,3.80906008,2.918470255,6.727530335
Mexico,AL,5,3371,Household & Institutional Furniture ,0.130479473,0.13403957,0.264519042
Mexico,AL,5,3372,Office Furniture & Fixtures ,0.592612286,0.601598183,1.194210468
Mexico,AL,5,3391,Medical Equipment & Supplies ,2.688804609,1.54061237,4.229416979
Mexico,AL,5,3399,Misc. Manufactured Commodities ,3.56145657,3.723891961,7.285348531
Mexico,AL,5,9100,Scrap Products ,0,0,0
Mexico,AL,6,1111,Oilseeds & Grains ,1.753741763,1.44337019,3.197111953
Mexico,AL,6,1112,Vegetables & Melons ,0.01586103,0.013053996,0.028915025
Mexico,AL,6,1119,Misc. Crops ,1.448151985,1.191862707,2.640014692
Mexico,AL,6,1123,Poultry & Eggs,4.12932841,3.904335473,8.033663883
Mexico,AL,6,1132,Forestry Products ,0.002327203,0.005877824,0.008205027
Mexico,AL,6,1141,Marine Products ,0.040446039,0.021442457,0.061888496
Mexico,AL,6,2111,Oil & Gas ,0.008667746,0.005265889,0.013933634
Mexico,AL,6,2123,Nonmetallic Minerals ,0.13520023,0.126424074,0.261624304
Mexico,AL,6,3111,Animal Foods ,0.027137084,0.042172495,0.069309579
Mexico,AL,6,3112,Grain & Oilseed Milling Products ,0.414529882,0.455603727,0.87013361
Mexico,AL,6,3114,Preserves & Specialty Foods ,0.003615315,0.005549052,0.009164367
Mexico,AL,6,3115,Dairy Products ,0.016911809,0.02207805,0.038989859
Mexico,AL,6,3116,Meat Products ,0.15551378,0.224949224,0.380463005
Mexico,AL,6,3117,Prepared Seafood Products ,0.005616718,0.004816981,0.010433699
Mexico,AL,6,3119,Misc. Foods ,0.075126162,0.11206927,0.187195431
Mexico,AL,6,3121,Beverages ,0.034203625,0.036005572,0.070209198
Mexico,AL,6,3132,Fabrics ,0.185884903,0.171037012,0.356921915
Mexico,AL,6,3133,Finished & Coated Textile Fabrics ,0.058129707,0.053486492,0.111616199
Mexico,AL,6,3141,Textile Furnishings ,0.39312355,0.3617221,0.75484565
Mexico,AL,6,3149,Misc. Textile Products ,0.37271437,0.34294314,0.71565751
Mexico,AL,6,3169,Misc. Leather Products ,0.02095786,0.019003654,0.039961514
Mexico,AL,6,3211,Sawmill & Wood Products ,1.861150014,2.04275704,3.903907054
Mexico,AL,6,3212,"Veneer, Plywood & Engineered Wood ",0.788911785,0.743625415,1.532537199
Mexico,AL,6,3219,Misc. Wood Products ,0.219055644,0.218951133,0.438006777
Mexico,AL,6,3221,Pulp & Paperboard Mill Products ,0.651669944,0.700752163,1.352422106
Mexico,AL,6,3222,Converted Paper Products ,0.409107346,0.501664833,0.91077218
Mexico,AL,6,3231,Printed Matter & Related Products ,2.689417564,2.768534702,5.457952267
Mexico,AL,6,3241,Petroleum & Coal Products ,0.417023745,0.36221491,0.779238655
Mexico,AL,6,3251,Basic Chemicals ,0.094953038,0.074353057,0.169306094
Mexico,AL,6,3252,Resins & Synthetic Fibers ,0.541143088,0.762552911,1.303695998
Mexico,AL,6,3253,Pesticides & Fertilizers ,0.020800482,0.018010478,0.03881096
Mexico,AL,6,3254,Pharmaceuticals & Medicines ,1.714185949,0.928517389,2.642703338
Mexico,AL,6,3255,"Paints, Coatings & Adhesives ",0.558274544,0.627697285,1.185971829
Mexico,AL,6,3256,"Soaps, Cleaning Agents & Toiletries ",0.26769469,0.226099053,0.493793743
Mexico,AL,6,3259,Misc. Chemical Preparations ,0.015788366,0.01832393,0.034112296
Mexico,AL,6,3261,Plastics Products ,2.950446634,3.141318785,6.091765418
Mexico,AL,6,3262,Rubber Products ,1.140649562,1.094603511,2.235253073
Mexico,AL,6,3271,Clay & Refractory Products ,4.64969003,3.698075148,8.347765178
Mexico,AL,6,3272,Glass & Glass Products ,1.391488073,0.95789169,2.349379763
Mexico,AL,6,3273,Cement & Concrete Products ,0.13521068,0.106968338,0.242179018
Mexico,AL,6,3274,Lime & Gypsum Products ,0.40516954,0.281104852,0.686274392
Mexico,AL,6,3279,Misc. Nonmetallic Minerals ,0.14967245,0.10384209,0.25351454
Mexico,AL,6,3311,"Iron, Steel & Ferroalloys",70.45070884,67.60229743,138.0530063
Mexico,AL,6,3312,Products from Purchased Steel ,0.066315606,0.184764032,0.251079638
Mexico,AL,6,3313,Aluminum,1.021515235,0.635126494,1.656641729
Mexico,AL,6,3314,Nonferrous Metal Products,0.065512765,0.033389723,0.098902489
Mexico,AL,6,3315,Foundry Products,6.990824859,4.595286852,11.58611171
Mexico,AL,6,3321,"Crowns, Closures & Seals ",0.031173186,0.032138042,0.063311228
Mexico,AL,6,3322,Cutlery & Handtools ,0.177257846,0.14393457,0.321192415
Mexico,AL,6,3323,Architectural & Structural Metals ,7.969290664,7.588656795,15.55794746
Mexico,AL,6,3324,"Boilers, Tanks & Containers ",1.335987952,1.264235493,2.600223445
Mexico,AL,6,3325,Hardware ,0.439556048,0.511281439,0.950837487
Mexico,AL,6,3326,Springs & Wire Products ,1.027596344,0.971579443,1.999175787
Mexico,AL,6,3327,"Bolts, Nuts & Misc. Turned Prods ",10.91786284,8.963794897,19.88165774
Mexico,AL,6,3329,Misc. Fabricated Metal Products ,2.320998663,1.850948817,4.171947479
Mexico,AL,6,3331,Ag. & Construction Machinery ,5.439213616,4.911722312,10.35093593
Mexico,AL,6,3332,Industrial Machinery ,0.24255052,0.209202413,0.451752933
Mexico,AL,6,3333,Comm. & Serv. Industry Machinery ,0.6656009,0.616102099,1.281703
Mexico,AL,6,3334,HVAC & Refrigeration Equipment ,5.576546054,3.913949019,9.490495073
Mexico,AL,6,3335,Metalworking Machinery ,1.672300311,1.488261609,3.16056192
Mexico,AL,6,3336,Engines & Turbines ,3.466281554,3.04102891,6.507310464
Mexico,AL,6,3339,Misc. General Purpose Machinery ,44.26201437,38.14013667,82.40215103
Mexico,AL,6,3342,Communications Equipment ,0.069101056,0.021785555,0.090886611
Mexico,AL,6,3343,Audio & Video Equipment ,1.787230155,6.426937654,8.214167809
Mexico,AL,6,3344,Semiconductors & Components ,0.076854236,0.0254304,0.102284636
Mexico,AL,6,3345,Navigational & Meas. Instruments ,0.487549039,0.127465069,0.615014108
Mexico,AL,6,3351,Electric Lighting Equipment ,0.308507944,0.244037139,0.552545083
Mexico,AL,6,3352,Household Appliances ,0.160810415,0.116798022,0.277608437
Mexico,AL,6,3353,Electrical Equipment ,16.07477831,11.43921593,27.51399424
Mexico,AL,6,3359,Electrical Equipment & Components ,1.74990144,1.298111244,3.048012684
Mexico,AL,6,3361,Motor Vehicles ,1.598010818,2.149144532,3.747155349
Mexico,AL,6,3362,Motor Vehicle Bodies & Trailers ,0.647228097,0.744603687,1.391831784
Mexico,AL,6,3363,Motor Vehicle Parts ,3.140721758,3.163997858,6.304719617
Mexico,AL,6,3364,Aerospace Products & Parts ,0.004145123,0.001670149,0.005815272
Mexico,AL,6,3365,Railroad Rolling Stock ,10.32249206,6.961218153,17.28371021
Mexico,AL,6,3369,Misc. Transportation Equipment ,3.733030679,2.860217159,6.593247837
Mexico,AL,6,3371,Household & Institutional Furniture ,0.071526417,0.073477996,0.145004413
Mexico,AL,6,3372,Office Furniture & Fixtures ,0.030863558,0.031331548,0.062195106
Mexico,AL,6,3391,Medical Equipment & Supplies ,1.028985277,0.589580753,1.61856603
Mexico,AL,6,3399,Misc. Manufactured Commodities ,7.181865158,7.509424699,14.69128986
Mexico,AL,6,9100,Scrap Products ,0,0,0
Mexico,AL,7,1111,Oilseeds & Grains ,5.024974764,4.135670901,9.160645665
Mexico,AL,7,1112,Vegetables & Melons ,0.026868376,0.022113297,0.048981673
