state,district,NAICS4,Description,World,Mexico,Direct Jobs,Indirect Jobs,Total Jobs,Mex_Share
TX,15,3255,"Paints, Coatings & Adhesives ",108514,83247,0,0,0,0.767154469
TX,15,3159,Apparel Accessories ,74832,54478,0,0,1,0.728004062
TX,15,1132,Forestry Products ,62976,9102,0,0,0,0.14453125
TX,15,3117,Prepared Seafood Products ,62245,58054,0,0,0,0.932669291
TX,15,3325,Hardware ,38020,38020,0,0,0,1
TX,15,1122,Swine,11611,10930,0,0,0,0.941348721
TX,15,1133,Timber & Logs ,529,529,0,0,0,1
TX,15,1125,Aquaculture ,0,0,0,0,0,0
TX,15,3151,Knit Apparel ,0,0,0,0,0,0
TX,15,3346,Magnetic & Optical Media ,0,0,0,0,0,0
TX,16,3241,Petroleum & Coal Products ,1378255432,499174319,110,721,831,0.36217838
TX,16,3314,Nonferrous Metal Products,445652443,364955172,511,1006,1517,0.818923306
TX,16,3352,Household Appliances ,365533023,164351863,531,450,981,0.449622476
TX,16,3363,Motor Vehicle Parts ,297679305,230888358,469,933,1402,0.775627846
TX,16,3343,Audio & Video Equipment ,261883822,189187612,578,621,1199,0.722410459
TX,16,3332,Industrial Machinery ,171134193,8372071,24,34,58,0.048921088
TX,16,3132,Fabrics ,127821782,109747422,418,406,825,0.858597183
TX,16,3261,Plastics Products ,126502008,99162399,290,340,631,0.783880039
TX,16,3133,Finished & Coated Textile Fabrics ,118649582,115308792,440,427,866,0.971843221
TX,16,3313,Aluminum,93914421,85136823,173,302,474,0.906536207
TX,16,3152,Apparel ,91711000,57062096,200,329,529,0.622194677
TX,16,3222,Converted Paper Products ,73738181,57430734,142,211,352,0.778846633
TX,16,3335,Metalworking Machinery ,56577881,43737140,191,163,353,0.773043091
TX,16,3359,Electrical Equipment & Components ,51696846,33497744,82,85,167,0.647964945
TX,16,3399,Misc. Manufactured Commodities ,51203343,18124555,61,76,137,0.353972103
TX,16,3252,Resins & Synthetic Fibers ,47970448,11585178,9,39,48,0.241506563
TX,16,3345,Navigational & Meas. Instruments ,40488911,12144052,26,20,46,0.299935259
TX,16,3364,Aerospace Products & Parts ,33860916,3642341,8,8,16,0.107567704
TX,16,9100,Scrap Products ,32130796,10643038,0,0,0,0.331241031
TX,16,3169,Misc. Leather Products ,31347219,17328320,61,100,161,0.552786517
TX,16,1113,Fruits & Tree Nuts ,29379536,9270439,65,30,95,0.315540688
TX,16,3327,"Bolts, Nuts & Misc. Turned Prods ",24314084,16585740,83,54,137,0.682145377
TX,16,3161,Leather & Hide Tanning ,23153680,9364139,33,54,87,0.404434155
TX,16,3351,Electric Lighting Equipment ,22522424,9901423,36,29,65,0.439625104
TX,16,3119,Misc. Foods ,20655774,6886055,13,29,42,0.333371918
TX,16,3262,Rubber Products ,19915208,15974557,50,53,104,0.802128554
TX,16,3279,Misc. Nonmetallic Minerals ,17278704,9021656,26,26,52,0.522125734
TX,16,3121,Beverages ,16095424,2373015,5,9,14,0.14743414
TX,16,3115,Dairy Products ,15479803,11317568,16,73,88,0.731118348
TX,16,3112,Grain & Oilseed Milling Products ,13329366,5572636,4,33,37,0.418072097
TX,16,3324,"Boilers, Tanks & Containers ",11996765,3717965,9,13,22,0.309913964
TX,16,3131,"Fibers, Yarns & Threads ",11988090,11505612,44,43,86,0.959753555
TX,16,3391,Medical Equipment & Supplies ,8529024,3329661,10,9,19,0.390391796
TX,16,3362,Motor Vehicle Bodies & Trailers ,8390263,6775018,14,34,47,0.807485772
TX,16,3231,Printed Matter & Related Products ,7527072,4058312,20,15,35,0.539162107
TX,16,3162,Footwear ,6526706,1359779,5,8,13,0.208340777
TX,16,3114,Preserves & Specialty Foods ,5934220,3261046,8,16,24,0.549532373
TX,16,3271,Clay & Refractory Products ,5463553,3121100,17,8,25,0.5712583
TX,16,3353,Electrical Equipment ,4781785,2783522,9,8,17,0.582109401
TX,16,3326,Springs & Wire Products ,4430849,3089298,11,13,24,0.697224843
TX,16,3113,Sugar & Confectionery Products ,4310986,2308926,6,9,15,0.535591162
TX,16,3361,Motor Vehicles ,3728157,553395,0,2,2,0.148436614
TX,16,3344,Semiconductors & Components ,3695334,1458109,4,2,7,0.394581112
TX,16,3371,Household & Institutional Furniture ,3252735,1722728,11,7,18,0.529624454
TX,16,3254,Pharmaceuticals & Medicines ,3232772,227364,0,0,1,0.070330973
TX,16,3321,"Crowns, Closures & Seals ",2777557,1492604,4,5,9,0.537380151
TX,16,3333,Comm. & Serv. Industry Machinery ,2711644,945695,2,3,5,0.348753376
TX,16,3219,Misc. Wood Products ,1984430,366029,2,2,3,0.184450447
TX,16,3372,Office Furniture & Fixtures ,1734842,1222863,5,4,9,0.704884364
TX,16,3322,Cutlery & Handtools ,1728229,774395,2,3,5,0.448085873
TX,16,3329,Misc. Fabricated Metal Products ,1708126,829366,3,3,5,0.485541465
TX,16,3365,Railroad Rolling Stock ,1687625,1204238,2,5,7,0.713569662
TX,16,3212,"Veneer, Plywood & Engineered Wood ",1483359,1339286,5,6,12,0.902873815
TX,16,3111,Animal Foods ,1454297,300059,0,2,2,0.206325806
TX,16,3336,Engines & Turbines ,1356698,708571,1,3,4,0.522276144
TX,16,3118,Bakery & Tortilla Products ,1336658,1020519,4,6,10,0.763485499
TX,16,3149,Misc. Textile Products ,1241664,917697,3,3,7,0.73908642
TX,16,3272,Glass & Glass Products ,901081,554699,2,2,4,0.615592827
TX,16,3256,"Soaps, Cleaning Agents & Toiletries ",790695,167586,0,0,1,0.211947717
TX,16,3323,Architectural & Structural Metals ,760495,254590,1,1,2,0.334768802
TX,16,3339,Misc. General Purpose Machinery ,722242,280185,1,1,2,0.387937838
TX,16,3274,Lime & Gypsum Products ,681376,70262,0,0,0,0.103117809
TX,16,3159,Apparel Accessories ,630485,354841,1,2,3,0.562806411
TX,16,3122,Tobacco Products ,623386,112795,0,0,0,0.180939258
TX,16,3273,Cement & Concrete Products ,399758,122683,1,0,1,0.30689317
TX,16,3255,"Paints, Coatings & Adhesives ",192159,142279,0,0,1,0.740423295
TX,16,3116,Meat Products ,112799,67140,0,0,1,0.595218043
TX,16,3331,Ag. & Construction Machinery ,109792,30864,0,0,0,0.281113378
TX,16,3366,Ships & Boats ,101582,21958,0,0,0,0.216160343
TX,16,3312,Products from Purchased Steel ,81585,74470,0,0,1,0.912790341
TX,16,3379,Furniture Related Products ,51391,36172,0,0,0,0.703858652
TX,16,2121,Coal & Petroleum Gases ,18539,16385,0,0,0,0.883812503
TX,16,3369,Misc. Transportation Equipment ,16475,9991,0,0,0,0.606433991
TX,16,3141,Textile Furnishings ,15079,15079,0,0,0,1
TX,16,3315,Foundry Products,13952,12165,0,0,0,0.871918005
TX,16,3253,Pesticides & Fertilizers ,4095,1330,0,0,0,0.324786325
TX,16,1141,Marine Products ,0,0,0,0,0,0
TX,16,3117,Prepared Seafood Products ,0,0,0,0,0,0
TX,16,3151,Knit Apparel ,0,0,0,0,0,0
TX,16,3259,Misc. Chemical Preparations ,0,0,0,0,0,0
TX,16,3334,HVAC & Refrigeration Equipment ,0,0,0,0,0,0
TX,16,3341,Computer Equipment ,0,0,0,0,0,0
TX,16,3342,Communications Equipment ,0,0,0,0,0,0
TX,16,3346,Magnetic & Optical Media ,0,0,0,0,0,0
TX,16,5112,Software ,0,0,0,0,0,0
TX,17,3341,Computer Equipment ,907708547,732915637,3205,820,4026,0.807434985
TX,17,3364,Aerospace Products & Parts ,725604253,77864777,166,172,338,0.107310254
TX,17,3332,Industrial Machinery ,551729579,26976364,76,110,186,0.048894178
TX,17,3116,Meat Products ,460614838,215369860,603,1297,1900,0.467570391
TX,17,3344,Semiconductors & Components ,394752556,153007725,452,231,683,0.38760414
TX,17,3251,Basic Chemicals ,356930022,79634120,55,272,327,0.223108495
TX,17,3252,Resins & Synthetic Fibers ,313116503,75509729,55,257,313,0.241155379
TX,17,1119,Misc. Crops ,298122710,38161608,266,124,389,0.128006377
TX,17,3339,Misc. General Purpose Machinery ,245775543,83080321,190,286,476,0.338033313
TX,17,2111,Oil & Gas ,218627787,17234359,12,14,26,0.078829682
TX,17,3345,Navigational & Meas. Instruments ,151166262,45245743,96,76,172,0.299311119
TX,17,3359,Electrical Equipment & Components ,93879353,60779022,149,154,303,0.647416285
TX,17,3362,Motor Vehicle Bodies & Trailers ,82541705,66033120,134,329,463,0.799997044
TX,17,3391,Medical Equipment & Supplies ,82049683,31735280,96,82,178,0.386781263
TX,17,3222,Converted Paper Products ,72445443,56424703,139,207,346,0.778857864
TX,17,3262,Rubber Products ,56761509,45372417,143,151,295,0.799351846
TX,17,9100,Scrap Products ,49513282,16394102,0,0,0,0.331105137
TX,17,3261,Plastics Products ,45320268,35573847,104,122,226,0.784943439
TX,17,3342,Communications Equipment ,43486410,12898856,21,20,41,0.296618093
TX,17,1111,Oilseeds & Grains ,40819289,10915282,76,35,111,0.267405001
TX,17,3361,Motor Vehicles ,38640143,5669182,3,22,25,0.146717418
TX,17,3259,Misc. Chemical Preparations ,32887021,6649259,11,20,31,0.202184898
TX,17,3399,Misc. Manufactured Commodities ,32839743,11636063,39,49,88,0.354328686
TX,17,3254,Pharmaceuticals & Medicines ,31971119,2201597,3,4,7,0.068862056
TX,17,1113,Fruits & Tree Nuts ,28828173,9096461,63,29,93,0.315540669
TX,17,3334,HVAC & Refrigeration Equipment ,28243152,12543024,36,38,74,0.444108505
TX,17,3256,"Soaps, Cleaning Agents & Toiletries ",27918990,5375765,7,11,18,0.192548692
TX,17,3327,"Bolts, Nuts & Misc. Turned Prods ",25507581,17395713,87,56,144,0.681982074
TX,17,3272,Glass & Glass Products ,24959445,14427990,54,43,96,0.578057325
TX,17,3363,Motor Vehicle Parts ,24913556,19400597,39,78,118,0.778716495
TX,17,3219,Misc. Wood Products ,23948375,4336465,21,19,40,0.181075543
TX,17,3121,Beverages ,22774403,3352334,7,13,20,0.147197448
TX,17,3325,Hardware ,22687980,17311755,49,61,110,0.763036418
TX,17,3152,Apparel ,20917126,13142823,46,76,122,0.628328337
TX,17,3353,Electrical Equipment ,20498319,11718783,39,32,71,0.57169483
TX,17,3241,Petroleum & Coal Products ,19285748,7000893,2,10,12,0.363008632
TX,17,3343,Audio & Video Equipment ,16436492,11927852,36,39,76,0.725693293
TX,17,3313,Aluminum,15630482,14226270,29,50,79,0.910161951
TX,17,3329,Misc. Fabricated Metal Products ,15054458,6931708,23,21,44,0.460442216
TX,17,3169,Misc. Leather Products ,14984360,8317002,29,48,77,0.555045527
TX,17,3336,Engines & Turbines ,14451627,7198807,13,27,39,0.498131248
TX,17,3331,Ag. & Construction Machinery ,14343964,2367588,4,9,14,0.165058139
TX,17,3324,"Boilers, Tanks & Containers ",14291317,4426085,11,15,26,0.309704487
TX,17,3311,"Iron, Steel & Ferroalloys",13369103,7046529,6,27,33,0.527075676
TX,17,3114,Preserves & Specialty Foods ,13330891,7289940,18,36,54,0.546845668
TX,17,3365,Railroad Rolling Stock ,12940851,9205862,18,39,57,0.711379955
TX,17,2123,Nonmetallic Minerals ,12434776,2026237,5,4,9,0.162949216
TX,17,1112,Vegetables & Melons ,12363466,1710134,12,6,17,0.138321568
TX,17,3112,Grain & Oilseed Milling Products ,12353927,5166994,4,31,34,0.418247089
TX,17,3115,Dairy Products ,11044416,8081632,11,52,63,0.731739188
TX,17,3231,Printed Matter & Related Products ,11025943,5913147,29,22,51,0.536293993
TX,17,3371,Household & Institutional Furniture ,10921254,5632960,37,23,60,0.515779598
TX,17,3253,Pesticides & Fertilizers ,10749366,2650637,2,6,9,0.246585427
TX,17,3323,Architectural & Structural Metals ,9570160,2931298,12,11,23,0.306295611
TX,17,3333,Comm. & Serv. Industry Machinery ,9072581,3093307,7,11,18,0.340951158
TX,17,3351,Electric Lighting Equipment ,8925531,3962871,15,11,26,0.443992744
TX,17,3132,Fabrics ,8702354,7547762,29,28,57,0.867324175
TX,17,3161,Leather & Hide Tanning ,8558868,3471736,12,20,32,0.405630277
TX,17,3335,Metalworking Machinery ,7590096,5930174,26,22,48,0.781304215
TX,17,3113,Sugar & Confectionery Products ,7133271,3805153,10,14,24,0.533437325
TX,17,3149,Misc. Textile Products ,6962704,4911566,19,18,37,0.705410714
TX,17,3279,Misc. Nonmetallic Minerals ,6843699,3607618,10,10,21,0.527144458
TX,17,3255,"Paints, Coatings & Adhesives ",6726151,3888885,6,11,17,0.578173907
TX,17,3372,Office Furniture & Fixtures ,6571920,4522720,18,16,35,0.688188535
TX,17,3221,Pulp & Paperboard Mill Products ,6562584,4083024,5,16,21,0.622167122
TX,17,3111,Animal Foods ,5791670,1165322,1,6,7,0.20120656
TX,17,3314,Nonferrous Metal Products,5717766,4741521,7,13,20,0.829261114
TX,17,3133,Finished & Coated Textile Fabrics ,5197144,5098558,19,19,38,0.981030735
TX,17,3366,Ships & Boats ,4216269,907527,4,3,7,0.215244094
TX,17,2121,Coal & Petroleum Gases ,4055680,3448824,4,8,12,0.850368865
TX,17,3322,Cutlery & Handtools ,3841522,1668809,5,6,11,0.434413495
TX,17,3326,Springs & Wire Products ,3417813,2401551,9,10,18,0.702657226
TX,17,3212,"Veneer, Plywood & Engineered Wood ",3394749,3037804,12,14,26,0.894853787
TX,17,3271,Clay & Refractory Products ,3086004,1783395,9,5,14,0.577897825
TX,17,3369,Misc. Transportation Equipment ,2571305,857963,1,3,4,0.333668312
TX,17,1129,Misc. Animal Products ,2410145,1571902,8,6,14,0.652202253
TX,17,3119,Misc. Foods ,2284877,785613,1,3,5,0.343831637
TX,17,1121,Cattle,2057271,1477681,8,6,13,0.71827241
TX,17,3159,Apparel Accessories ,1994995,1039607,4,6,10,0.521107572
TX,17,3315,Foundry Products,1899392,960530,4,3,7,0.505703931
TX,17,2122,Metal Ores ,1776104,991730,1,2,3,0.558373834
TX,17,3379,Furniture Related Products ,1730164,1052021,4,4,8,0.608046983
TX,17,3211,Sawmill & Wood Products ,1195402,1065867,4,6,9,0.891638963
TX,17,3352,Household Appliances ,1148334,560678,2,2,3,0.488253418
TX,17,3273,Cement & Concrete Products ,982379,288958,1,1,2,0.29414106
TX,17,3118,Bakery & Tortilla Products ,944209,726858,3,4,7,0.769806261
TX,17,3162,Footwear ,807424,191765,1,1,2,0.237502229
TX,17,3274,Lime & Gypsum Products ,797046,81831,0,0,0,0.102667851
TX,17,1123,Poultry & Eggs,737301,544906,3,2,5,0.739055013
TX,17,1114,Greenhouse & Nursery Products,651742,359722,3,1,4,0.551939264
TX,17,3131,"Fibers, Yarns & Threads ",587334,572299,2,2,4,0.974401278
TX,17,3141,Textile Furnishings ,540548,433551,2,2,3,0.802058282
TX,17,3122,Tobacco Products ,505300,91748,0,0,0,0.181571344
TX,17,3346,Magnetic & Optical Media ,469343,283592,1,1,2,0.604231873
TX,17,3312,Products from Purchased Steel ,415312,369227,0,2,3,0.889035231
TX,17,3321,"Crowns, Closures & Seals ",287419,164142,0,1,1,0.571089594
TX,17,1122,Swine,43285,38789,0,0,0,0.896130299
TX,17,1141,Marine Products ,7033,2421,0,0,0,0.344234324
TX,17,1125,Aquaculture ,4408,0,0,0,0,0
TX,17,3117,Prepared Seafood Products ,2054,2054,0,0,0,1
TX,17,3151,Knit Apparel ,1664,1664,0,0,0,1
TX,17,1132,Forestry Products ,0,0,0,0,0,0
TX,17,1133,Timber & Logs ,0,0,0,0,0,0
TX,17,5112,Software ,0,0,0,0,0,0
TX,18,2111,Oil & Gas ,5717667308,450711348,327,354,680,0.078827837
TX,18,3241,Petroleum & Coal Products ,4525472365,1638989441,361,2368,2730,0.362169804
TX,18,3252,Resins & Synthetic Fibers ,1889846176,455709625,335,1554,1888,0.241135829
TX,18,3251,Basic Chemicals ,1690482770,377112969,258,1290,1548,0.223080043
TX,18,3341,Computer Equipment ,1077291332,869820984,3804,974,4778,0.807414817
TX,18,3329,Misc. Fabricated Metal Products ,712575415,326120257,1072,1001,2073,0.4576642
TX,18,3331,Ag. & Construction Machinery ,660067164,108147003,202,416,618,0.163842422
TX,18,3353,Electrical Equipment ,361118301,205584269,688,563,1251,0.569298948
TX,18,3336,Engines & Turbines ,356487964,176669965,310,654,963,0.495584656
TX,18,3339,Misc. General Purpose Machinery ,341290943,115341945,263,397,660,0.337957826
TX,18,3345,Navigational & Meas. Instruments ,156935297,46970751,100,79,179,0.299300106
TX,18,3259,Misc. Chemical Preparations ,146998722,29672838,47,91,139,0.201857796
TX,18,3261,Plastics Products ,139826885,109596968,321,376,697,0.783804688
TX,18,9100,Scrap Products ,134810480,44601332,0,0,0,0.330844694
TX,18,3311,"Iron, Steel & Ferroalloys",94543963,49593029,40,193,233,0.524549928
TX,18,3334,HVAC & Refrigeration Equipment ,93789695,41527348,120,126,246,0.442770904
TX,18,3399,Misc. Manufactured Commodities ,91109672,32215673,108,136,244,0.35359224
TX,18,3256,"Soaps, Cleaning Agents & Toiletries ",84475909,16227861,23,32,55,0.19210046
TX,18,3362,Motor Vehicle Bodies & Trailers ,84273802,67415747,136,336,472,0.799960906
TX,18,3327,"Bolts, Nuts & Misc. Turned Prods ",75313434,51093128,257,165,422,0.678406564
TX,18,3365,Railroad Rolling Stock ,64264907,45666773,87,194,281,0.710602024
TX,18,3253,Pesticides & Fertilizers ,59971103,14736042,13,35,48,0.245719042
TX,18,3324,"Boilers, Tanks & Containers ",41818455,12846395,32,44,76,0.307194395
TX,18,3335,Metalworking Machinery ,33163218,25691736,112,96,207,0.77470576
TX,18,3326,Springs & Wire Products ,29441451,20001637,72,81,154,0.679369947
TX,18,3255,"Paints, Coatings & Adhesives ",27956518,16006736,24,44,68,0.572558285
TX,18,3254,Pharmaceuticals & Medicines ,25215549,1737407,2,3,5,0.068902208
TX,18,3333,Comm. & Serv. Industry Machinery ,21992514,7453103,17,26,43,0.338892725
TX,18,3391,Medical Equipment & Supplies ,20502360,7959062,24,21,45,0.388202236
TX,18,3119,Misc. Foods ,18927076,6311848,12,26,38,0.333482467
TX,18,3121,Beverages ,18107679,2668302,5,11,16,0.147357483
TX,18,3323,Architectural & Structural Metals ,17838435,5429508,22,21,42,0.30437132
TX,18,3262,Rubber Products ,16548571,13287377,42,44,86,0.802931987
TX,18,3332,Industrial Machinery ,15797734,776165,2,3,5,0.049131413
TX,18,3366,Ships & Boats ,8496439,1823074,7,6,13,0.214569186
TX,18,3115,Dairy Products ,7881999,5772156,8,37,45,0.732321331
TX,18,3351,Electric Lighting Equipment ,6324697,2824494,10,8,19,0.44658171
TX,18,3231,Printed Matter & Related Products ,5547339,3004473,15,11,26,0.541606165
TX,18,3279,Misc. Nonmetallic Minerals ,5408334,2861572,8,8,16,0.529104157
TX,18,3114,Preserves & Specialty Foods ,4062493,2239411,6,11,17,0.551240581
TX,18,3149,Misc. Textile Products ,3903261,2779933,11,10,21,0.712207818
TX,18,3118,Bakery & Tortilla Products ,3793759,2833774,12,17,29,0.746956778
TX,18,3219,Misc. Wood Products ,3301592,606348,3,3,6,0.183653219
TX,18,3312,Products from Purchased Steel ,3028746,2588215,2,16,18,0.854550035
TX,18,3222,Converted Paper Products ,2904575,2320372,6,9,14,0.798867993
TX,18,3322,Cutlery & Handtools ,2749951,1208897,3,4,8,0.439606742
TX,18,3321,"Crowns, Closures & Seals ",2301024,1242077,3,4,8,0.539793153
TX,18,3372,Office Furniture & Fixtures ,2263312,1581954,6,6,12,0.698955336
TX,18,3325,Hardware ,2165393,1696677,5,6,11,0.783542295
TX,18,3133,Finished & Coated Textile Fabrics ,1941387,1921767,7,7,14,0.989893823
TX,18,3363,Motor Vehicle Parts ,1837097,1483816,3,6,9,0.807696055
TX,18,3151,Knit Apparel ,1579013,1171614,4,7,11,0.741991358
TX,18,3359,Electrical Equipment & Components ,1292575,904286,2,2,5,0.69960041
TX,18,3364,Aerospace Products & Parts ,1019805,115529,0,0,1,0.113285383
TX,18,3352,Household Appliances ,949232,471136,2,1,3,0.496333878
TX,18,3379,Furniture Related Products ,919985,569486,2,2,4,0.619016614
TX,18,3116,Meat Products ,702881,354610,1,2,3,0.504509298
TX,18,3111,Animal Foods ,483351,107591,0,1,1,0.222593933
TX,18,3141,Textile Furnishings ,439831,357710,1,1,3,0.81328965
TX,18,3344,Semiconductors & Components ,322446,139312,0,0,1,0.432047537
TX,18,3112,Grain & Oilseed Milling Products ,310420,158467,0,1,1,0.510492236
TX,18,2123,Nonmetallic Minerals ,169486,36592,0,0,0,0.215899838
TX,18,3273,Cement & Concrete Products ,148124,49185,0,0,0,0.332052875
TX,18,3131,"Fibers, Yarns & Threads ",100757,100094,0,0,1,0.993419812
TX,18,3152,Apparel ,84899,64281,0,0,1,0.757146727
TX,18,1141,Marine Products ,84064,24714,0,0,0,0.293990293
TX,18,3117,Prepared Seafood Products ,49917,46556,0,0,0,0.932668229
TX,18,3342,Communications Equipment ,46645,23548,0,0,0,0.504834387
TX,18,3159,Apparel Accessories ,33566,27221,0,0,0,0.810969433
TX,18,3371,Household & Institutional Furniture ,25719,19608,0,0,0,0.762393561
TX,18,3346,Magnetic & Optical Media ,11320,11320,0,0,0,1
TX,18,3271,Clay & Refractory Products ,10052,10052,0,0,0,1
TX,18,1132,Forestry Products ,2702,0,0,0,0,0
TX,18,1133,Timber & Logs ,0,0,0,0,0,0
TX,18,2122,Metal Ores ,0,0,0,0,0,0
TX,18,3313,Aluminum,0,0,0,0,0,0
TX,18,3315,Foundry Products,0,0,0,0,0,0
TX,18,3343,Audio & Video Equipment ,0,0,0,0,0,0
TX,19,2111,Oil & Gas ,2563462713,202072733,146,159,305,0.078828037
TX,19,3241,Petroleum & Coal Products ,436650224,158163515,35,229,263,0.362220162
TX,19,3336,Engines & Turbines ,341095499,169053830,296,626,922,0.495620231
TX,19,1111,Oilseeds & Grains ,186687657,49898703,347,162,509,0.267284425
TX,19,3116,Meat Products ,174185745,81448164,228,491,719,0.46759374
TX,19,3339,Misc. General Purpose Machinery ,161503530,54609514,125,188,313,0.338132015
TX,19,3132,Fabrics ,114662749,98466684,375,365,740,0.858750421
TX,19,1119,Misc. Crops ,93125535,11922345,83,39,122,0.128024446
TX,19,3262,Rubber Products ,91731278,73252810,231,245,476,0.798558699
TX,19,3359,Electrical Equipment & Components ,82245602,53255389,131,135,266,0.647516557
TX,19,3344,Semiconductors & Components ,70758777,27454898,81,41,123,0.388006961
TX,19,3342,Communications Equipment ,64125033,19006294,31,29,60,0.296394296
TX,19,3364,Aerospace Products & Parts ,63074575,6777115,14,15,29,0.107446067
TX,19,3261,Plastics Products ,61450456,48212461,141,165,307,0.784574503
TX,19,3251,Basic Chemicals ,58384780,13037281,9,45,54,0.223299308
TX,19,3252,Resins & Synthetic Fibers ,56217082,13572659,10,46,56,0.241433004
TX,19,3345,Navigational & Meas. Instruments ,55702598,16693701,36,28,63,0.2996934
TX,19,3332,Industrial Machinery ,48576379,2379072,7,10,16,0.048975902
TX,19,3343,Audio & Video Equipment ,43622550,31576931,96,104,200,0.723867151
TX,19,3133,Finished & Coated Textile Fabrics ,40951364,39883732,152,148,300,0.973929269
TX,19,3363,Motor Vehicle Parts ,39181652,30465740,62,123,185,0.777551186
TX,19,3314,Nonferrous Metal Products,37677423,30908674,43,85,128,0.820350001
TX,19,3313,Aluminum,33310764,30246483,61,107,169,0.908009285
TX,19,3112,Grain & Oilseed Milling Products ,33231766,13857943,10,82,92,0.417008925
TX,19,3391,Medical Equipment & Supplies ,33086038,12824007,39,33,72,0.387595728
TX,19,9100,Scrap Products ,32221518,10672876,0,0,0,0.331234425
TX,19,3331,Ag. & Construction Machinery ,28072189,4614694,9,18,26,0.164386682
TX,19,3119,Misc. Foods ,26649963,8874874,17,37,54,0.333016372
TX,19,1113,Fruits & Tree Nuts ,25346646,7998093,56,26,82,0.315548377
TX,19,3115,Dairy Products ,23284116,17009071,24,109,133,0.730501042
TX,19,3353,Electrical Equipment ,22340472,12767041,43,35,78,0.571475885
TX,19,3121,Beverages ,20835332,3068387,6,12,18,0.147268448
TX,19,3221,Pulp & Paperboard Mill Products ,20207156,12523741,15,48,63,0.619767621
TX,19,3329,Misc. Fabricated Metal Products ,19284026,8867357,29,27,56,0.459829135
TX,19,2123,Nonmetallic Minerals ,17858426,2904315,8,5,13,0.162629954
TX,19,3399,Misc. Manufactured Commodities ,16904778,6010219,20,25,45,0.355533743
TX,19,2121,Coal & Petroleum Gases ,16599344,14098745,18,32,50,0.849355553
TX,19,3222,Converted Paper Products ,16495143,12899335,32,47,79,0.782008074
TX,19,1112,Vegetables & Melons ,16406364,2268862,16,7,23,0.13829158
TX,19,3253,Pesticides & Fertilizers ,14651235,3609527,3,9,12,0.246363327
TX,19,3111,Animal Foods ,12725586,2551247,2,13,16,0.200481691
TX,19,3259,Misc. Chemical Preparations ,12705613,2577459,4,8,12,0.20285987
TX,19,3169,Misc. Leather Products ,12036441,6691973,23,39,62,0.555976056
TX,19,3341,Computer Equipment ,11341136,9233883,40,10,51,0.814193834
TX,19,3131,"Fibers, Yarns & Threads ",10799677,10375720,40,38,78,0.960743548
TX,19,3114,Preserves & Specialty Foods ,10335843,5660090,14,28,42,0.547617645
TX,19,3324,"Boilers, Tanks & Containers ",10244414,3177839,8,11,19,0.310202126
TX,19,3113,Sugar & Confectionery Products ,10036669,5336332,14,20,34,0.53168357
TX,19,3255,"Paints, Coatings & Adhesives ",9043421,5215123,8,14,22,0.576675906
TX,19,3361,Motor Vehicles ,8854018,1306066,1,5,6,0.147511107
TX,19,3161,Leather & Hide Tanning ,6754940,2741768,10,16,25,0.4058908
TX,19,3279,Misc. Nonmetallic Minerals ,6349969,3350871,10,10,19,0.527698797
TX,19,3231,Printed Matter & Related Products ,5960256,3226066,16,12,28,0.541262993
TX,19,3149,Misc. Textile Products ,5890280,4169619,16,15,31,0.707881289
TX,19,3152,Apparel ,5184084,3313554,12,19,31,0.6391783
TX,19,3254,Pharmaceuticals & Medicines ,5180602,361000,0,1,1,0.069683021
TX,19,3219,Misc. Wood Products ,5106699,934969,5,4,9,0.183086765
TX,19,3362,Motor Vehicle Bodies & Trailers ,4868390,3949647,8,20,28,0.811284018
TX,19,3118,Bakery & Tortilla Products ,4855749,3617701,16,21,37,0.745034597
TX,19,3323,Architectural & Structural Metals ,4469464,1383391,6,5,11,0.30952056
TX,19,3256,"Soaps, Cleaning Agents & Toiletries ",4117680,808773,1,2,3,0.196414729
TX,19,3371,Household & Institutional Furniture ,3719148,1960686,13,8,21,0.527186872
TX,19,3334,HVAC & Refrigeration Equipment ,3368527,1535178,4,5,9,0.455741634
TX,19,3327,"Bolts, Nuts & Misc. Turned Prods ",3135805,2205927,11,7,18,0.703464342
TX,19,3335,Metalworking Machinery ,2665171,2117849,9,8,17,0.794639068
TX,19,3352,Household Appliances ,2597040,1216219,4,3,7,0.468309691
TX,19,3212,"Veneer, Plywood & Engineered Wood ",2565453,2301466,9,11,20,0.897099265
TX,19,3272,Glass & Glass Products ,1971107,1177868,4,3,8,0.597566748
TX,19,3311,"Iron, Steel & Ferroalloys",1900051,1044668,1,4,5,0.549810505
TX,19,3365,Railroad Rolling Stock ,1855306,1323890,3,6,8,0.713569621
TX,19,3372,Office Furniture & Fixtures ,1360352,967305,4,3,7,0.711069635
TX,19,1129,Misc. Animal Products ,1332484,874188,4,3,8,0.65605891
TX,19,3325,Hardware ,943766,764466,2,3,5,0.810016466
TX,19,3273,Cement & Concrete Products ,821435,242828,1,1,2,0.295614382
TX,19,1121,Cattle,768597,562292,3,2,5,0.731582351
TX,19,3141,Textile Furnishings ,730723,580233,2,2,4,0.794053287
TX,19,3159,Apparel Accessories ,724553,404045,1,2,4,0.557647267
TX,19,3122,Tobacco Products ,647712,117197,0,0,0,0.180939986
TX,19,3162,Footwear ,608641,146617,1,1,1,0.240892414
TX,19,3315,Foundry Products,561420,301336,1,1,2,0.536738983
